program_name,kernel_mangled_name,gpu,model_name,use_sass,cost_usd
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A10,GPT 5.4,False,0.022038
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A10,GPT 5.4,True,0.0624015
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A10,GPT OSS,False,0.000954671
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A10,GPT OSS,True,0.001446376
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A10,Opus 4.6,False,0.098775
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A10,Opus 4.6,True,0.22612
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A100,GPT 5.4,False,0.0218025
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A100,GPT 5.4,True,0.062584
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A100,GPT OSS,False,0.000828438
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A100,GPT OSS,True,0.00541905
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A100,Opus 4.6,False,0.13774
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,A100,Opus 4.6,True,0.215935
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,H100,GPT 5.4,False,0.02189
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,H100,GPT 5.4,True,0.0624215
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,H100,GPT OSS,False,0.000925109
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,H100,Opus 4.6,False,0.101265
car-omp,_Z3carPKfS0_S0_S0_Pf6paramsiim_l35,H100,Opus 4.6,True,0.236085
cbsfil-cuda,_Z9toCoef2DXPfjjj,3080,GPT 5.4,False,0.022253
cbsfil-cuda,_Z9toCoef2DXPfjjj,3080,GPT 5.4,True,0.0458065
cbsfil-cuda,_Z9toCoef2DXPfjjj,3080,GPT OSS,False,0.000840879
cbsfil-cuda,_Z9toCoef2DXPfjjj,3080,GPT OSS,True,0.0041064
cbsfil-cuda,_Z9toCoef2DXPfjjj,3080,Opus 4.6,False,0.07634
cbsfil-cuda,_Z9toCoef2DXPfjjj,3080,Opus 4.6,True,0.15007
cbsfil-cuda,_Z9toCoef2DXPfjjj,A10,GPT 5.4,False,0.021358
cbsfil-cuda,_Z9toCoef2DXPfjjj,A10,GPT 5.4,True,0.0439515
cbsfil-cuda,_Z9toCoef2DXPfjjj,A10,GPT OSS,False,0.000991963
cbsfil-cuda,_Z9toCoef2DXPfjjj,A10,GPT OSS,True,0.004056
cbsfil-cuda,_Z9toCoef2DXPfjjj,A10,Opus 4.6,False,0.07341
cbsfil-cuda,_Z9toCoef2DXPfjjj,A10,Opus 4.6,True,0.143715
cbsfil-cuda,_Z9toCoef2DXPfjjj,A100,GPT 5.4,False,0.0215725
cbsfil-cuda,_Z9toCoef2DXPfjjj,A100,GPT 5.4,True,0.046739
cbsfil-cuda,_Z9toCoef2DXPfjjj,A100,GPT OSS,False,0.00072893
cbsfil-cuda,_Z9toCoef2DXPfjjj,A100,GPT OSS,True,0.00365745
cbsfil-cuda,_Z9toCoef2DXPfjjj,A100,Opus 4.6,False,0.086525
cbsfil-cuda,_Z9toCoef2DXPfjjj,A100,Opus 4.6,True,0.15245
cbsfil-cuda,_Z9toCoef2DXPfjjj,H100,GPT 5.4,False,0.021768
cbsfil-cuda,_Z9toCoef2DXPfjjj,H100,GPT 5.4,True,0.0475115
cbsfil-cuda,_Z9toCoef2DXPfjjj,H100,GPT OSS,True,0.0043344
cbsfil-cuda,_Z9toCoef2DXPfjjj,H100,Opus 4.6,False,0.079925
cbsfil-cuda,_Z9toCoef2DXPfjjj,H100,Opus 4.6,True,0.16398
cbsfil-cuda,_Z9toCoef2DYPfjjj,3080,GPT 5.4,False,0.0179205
cbsfil-cuda,_Z9toCoef2DYPfjjj,3080,GPT 5.4,True,0.052919
cbsfil-cuda,_Z9toCoef2DYPfjjj,3080,GPT OSS,False,0.000886138
cbsfil-cuda,_Z9toCoef2DYPfjjj,3080,GPT OSS,True,0.001436189
cbsfil-cuda,_Z9toCoef2DYPfjjj,3080,Opus 4.6,False,0.081365
cbsfil-cuda,_Z9toCoef2DYPfjjj,3080,Opus 4.6,True,0.16712
cbsfil-cuda,_Z9toCoef2DYPfjjj,A10,GPT 5.4,False,0.0214475
cbsfil-cuda,_Z9toCoef2DYPfjjj,A10,GPT 5.4,True,0.054964
cbsfil-cuda,_Z9toCoef2DYPfjjj,A10,GPT OSS,False,0.000917712
cbsfil-cuda,_Z9toCoef2DYPfjjj,A10,GPT OSS,True,0.001401833
cbsfil-cuda,_Z9toCoef2DYPfjjj,A10,Opus 4.6,False,0.090935
cbsfil-cuda,_Z9toCoef2DYPfjjj,A10,Opus 4.6,True,0.17504
cbsfil-cuda,_Z9toCoef2DYPfjjj,A100,GPT 5.4,False,0.020225
cbsfil-cuda,_Z9toCoef2DYPfjjj,A100,GPT 5.4,True,0.0553265
cbsfil-cuda,_Z9toCoef2DYPfjjj,A100,GPT OSS,False,0.000881729
cbsfil-cuda,_Z9toCoef2DYPfjjj,A100,GPT OSS,True,0.001589126
cbsfil-cuda,_Z9toCoef2DYPfjjj,A100,Opus 4.6,False,0.094725
cbsfil-cuda,_Z9toCoef2DYPfjjj,A100,Opus 4.6,True,0.18412
cbsfil-cuda,_Z9toCoef2DYPfjjj,H100,GPT 5.4,False,0.0205855
cbsfil-cuda,_Z9toCoef2DYPfjjj,H100,GPT 5.4,True,0.0545665
cbsfil-cuda,_Z9toCoef2DYPfjjj,H100,GPT OSS,False,0.00083476
cbsfil-cuda,_Z9toCoef2DYPfjjj,H100,GPT OSS,True,0.001485762
cbsfil-cuda,_Z9toCoef2DYPfjjj,H100,Opus 4.6,False,0.077325
cbsfil-cuda,_Z9toCoef2DYPfjjj,H100,Opus 4.6,True,0.178695
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,3080,GPT 5.4,False,0.0235455
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,3080,GPT 5.4,True,0.070779
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,3080,GPT OSS,False,0.00355343
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,3080,GPT OSS,True,0.001728829
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,3080,Opus 4.6,False,0.08586
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,3080,Opus 4.6,True,0.27498
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A10,GPT 5.4,False,0.0228105
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A10,GPT 5.4,True,0.070719
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A10,GPT OSS,False,0.00397154
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A10,GPT OSS,True,0.001539355
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A10,Opus 4.6,False,0.08341
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A10,Opus 4.6,True,0.236805
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A100,GPT 5.4,False,0.02319
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A100,GPT 5.4,True,0.074799
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A100,GPT OSS,False,0.00381711
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A100,GPT OSS,True,0.001625695
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A100,Opus 4.6,False,0.0743
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,A100,Opus 4.6,True,0.2546
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,H100,GPT 5.4,False,0.0215705
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,H100,GPT 5.4,True,0.0749765
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,H100,GPT OSS,False,0.0025827
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,H100,Opus 4.6,False,0.081425
cbsfil-omp,_Z9toCoef2DXPfjjjj_l77,H100,Opus 4.6,True,0.26866
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,3080,GPT 5.4,False,0.0390805
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,3080,GPT 5.4,True,0.082384
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,3080,GPT OSS,False,0.00600636
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,3080,GPT OSS,True,0.001972235
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,3080,Opus 4.6,False,0.203035
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,3080,Opus 4.6,True,0.311325
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A10,GPT 5.4,False,0.0398155
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A10,GPT 5.4,True,0.081169
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A10,GPT OSS,False,0.0045924
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A10,GPT OSS,True,0.002281701
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A10,Opus 4.6,False,0.162885
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A10,Opus 4.6,True,0.265925
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A100,GPT 5.4,False,0.038683
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A100,GPT 5.4,True,0.0839615
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A100,GPT OSS,False,0.00581784
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A100,GPT OSS,True,0.002158474
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A100,Opus 4.6,False,0.15855
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,A100,Opus 4.6,True,0.266295
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,H100,GPT 5.4,False,0.0389055
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,H100,GPT 5.4,True,0.074039
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,H100,GPT OSS,False,0.0058424
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,H100,GPT OSS,True,0.00644265
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,H100,Opus 4.6,False,0.142075
ccsd-trpdrv-cuda,_Z11ccsd_kernelPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii,H100,Opus 4.6,True,0.2567
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,3080,GPT 5.4,False,0.034738
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,3080,GPT 5.4,True,0.1375765
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,3080,GPT OSS,False,0.001255121
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,3080,GPT OSS,True,0.00294003
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,3080,Opus 4.6,False,0.18059
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,3080,Opus 4.6,True,0.39845
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A10,GPT 5.4,False,0.035998
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A10,GPT 5.4,True,0.1379815
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A10,GPT OSS,False,0.00640742
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A10,Opus 4.6,False,0.144705
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A10,Opus 4.6,True,0.39244
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A100,GPT 5.4,False,0.0364555
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A100,GPT 5.4,True,0.1401465
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A100,GPT OSS,False,0.00600219
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A100,Opus 4.6,False,0.147995
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,A100,Opus 4.6,True,0.403095
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,H100,GPT 5.4,False,0.034848
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,H100,GPT 5.4,True,0.1146765
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,H100,GPT OSS,False,0.001158781
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,H100,GPT OSS,True,0.002521486
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,H100,Opus 4.6,False,0.13427
ccsd-trpdrv-omp,_Z14ccsd_tengy_gpuPKdS0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_S0_dPdS1_S1_S1_iii_l43,H100,Opus 4.6,True,0.35589
ced-cuda,_Z11hyst_kernelPKhPhii,3080,GPT 5.4,False,0.0402205
ced-cuda,_Z11hyst_kernelPKhPhii,3080,GPT 5.4,True,0.042554
ced-cuda,_Z11hyst_kernelPKhPhii,3080,GPT OSS,True,0.00324825
ced-cuda,_Z11hyst_kernelPKhPhii,3080,Opus 4.6,False,0.13153
ced-cuda,_Z11hyst_kernelPKhPhii,3080,Opus 4.6,True,0.12709
ced-cuda,_Z11hyst_kernelPKhPhii,A10,GPT 5.4,False,0.039668
ced-cuda,_Z11hyst_kernelPKhPhii,A10,GPT 5.4,True,0.0424665
ced-cuda,_Z11hyst_kernelPKhPhii,A10,Opus 4.6,False,0.12809
ced-cuda,_Z11hyst_kernelPKhPhii,A10,Opus 4.6,True,0.127725
ced-cuda,_Z11hyst_kernelPKhPhii,A100,GPT 5.4,False,0.0400805
ced-cuda,_Z11hyst_kernelPKhPhii,A100,GPT 5.4,True,0.045009
ced-cuda,_Z11hyst_kernelPKhPhii,A100,GPT OSS,False,0.000882616
ced-cuda,_Z11hyst_kernelPKhPhii,A100,GPT OSS,True,0.00331275
ced-cuda,_Z11hyst_kernelPKhPhii,A100,Opus 4.6,False,0.131555
ced-cuda,_Z11hyst_kernelPKhPhii,A100,Opus 4.6,True,0.137625
ced-cuda,_Z11hyst_kernelPKhPhii,H100,GPT 5.4,False,0.039448
ced-cuda,_Z11hyst_kernelPKhPhii,H100,GPT 5.4,True,0.043854
ced-cuda,_Z11hyst_kernelPKhPhii,H100,Opus 4.6,False,0.129105
ced-cuda,_Z11hyst_kernelPKhPhii,H100,Opus 4.6,True,0.14362
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,3080,GPT 5.4,False,0.0438355
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,3080,GPT 5.4,True,0.0727165
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,3080,Opus 4.6,False,0.14114
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,3080,Opus 4.6,True,0.2392
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A10,GPT 5.4,False,0.044078
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A10,GPT 5.4,True,0.073049
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A10,Opus 4.6,False,0.140725
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A10,Opus 4.6,True,0.24011
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A100,GPT 5.4,False,0.0426155
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A100,GPT 5.4,True,0.0729915
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A100,GPT OSS,False,0.00096569
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A100,GPT OSS,True,0.002493372
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A100,Opus 4.6,False,0.139965
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,A100,Opus 4.6,True,0.235795
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,H100,GPT 5.4,False,0.042118
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,H100,GPT 5.4,True,0.074784
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,H100,Opus 4.6,False,0.137565
ced-cuda,_Z12sobel_kernelPKhPhS1_ii,H100,Opus 4.6,True,0.23868
ced-cuda,_Z15gaussian_kernelPKhPhii,3080,GPT 5.4,False,0.040268
ced-cuda,_Z15gaussian_kernelPKhPhii,3080,GPT 5.4,True,0.052649
ced-cuda,_Z15gaussian_kernelPKhPhii,3080,Opus 4.6,False,0.133495
ced-cuda,_Z15gaussian_kernelPKhPhii,3080,Opus 4.6,True,0.14975
ced-cuda,_Z15gaussian_kernelPKhPhii,A10,GPT 5.4,False,0.0401355
ced-cuda,_Z15gaussian_kernelPKhPhii,A10,GPT 5.4,True,0.0503415
ced-cuda,_Z15gaussian_kernelPKhPhii,A10,GPT OSS,False,0.0037107
ced-cuda,_Z15gaussian_kernelPKhPhii,A10,GPT OSS,True,0.00107751
ced-cuda,_Z15gaussian_kernelPKhPhii,A10,Opus 4.6,False,0.12618
ced-cuda,_Z15gaussian_kernelPKhPhii,A10,Opus 4.6,True,0.153285
ced-cuda,_Z15gaussian_kernelPKhPhii,A100,GPT 5.4,False,0.041313
ced-cuda,_Z15gaussian_kernelPKhPhii,A100,GPT 5.4,True,0.0494365
ced-cuda,_Z15gaussian_kernelPKhPhii,A100,GPT OSS,False,0.00334335
ced-cuda,_Z15gaussian_kernelPKhPhii,A100,GPT OSS,True,0.0041394
ced-cuda,_Z15gaussian_kernelPKhPhii,A100,Opus 4.6,False,0.12717
ced-cuda,_Z15gaussian_kernelPKhPhii,A100,Opus 4.6,True,0.14733
ced-cuda,_Z15gaussian_kernelPKhPhii,H100,GPT 5.4,False,0.0418355
ced-cuda,_Z15gaussian_kernelPKhPhii,H100,GPT 5.4,True,0.0521115
ced-cuda,_Z15gaussian_kernelPKhPhii,H100,GPT OSS,False,0.0060612
ced-cuda,_Z15gaussian_kernelPKhPhii,H100,Opus 4.6,False,0.12607
ced-cuda,_Z15gaussian_kernelPKhPhii,H100,Opus 4.6,True,0.1517
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,3080,GPT 5.4,False,0.0400705
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,3080,GPT 5.4,True,0.0508165
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,3080,Opus 4.6,False,0.12341
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,3080,Opus 4.6,True,0.14728
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A10,GPT 5.4,False,0.041063
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A10,GPT 5.4,True,0.050939
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A10,GPT OSS,True,0.00395175
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A10,Opus 4.6,False,0.11827
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A10,Opus 4.6,True,0.14764
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A100,GPT 5.4,False,0.0417005
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A100,GPT 5.4,True,0.0508065
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A100,GPT OSS,True,0.0038103
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A100,Opus 4.6,False,0.121235
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,A100,Opus 4.6,True,0.1485
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,H100,GPT 5.4,False,0.046585
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,H100,GPT 5.4,True,0.0525715
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,H100,GPT OSS,False,0.00480754
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,H100,Opus 4.6,False,0.12111
ced-cuda,_Z19non_max_supp_kernelPKhPhS0_ii,H100,Opus 4.6,True,0.14828
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,3080,GPT 5.4,False,0.037143
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,3080,GPT 5.4,True,0.115984
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,3080,GPT OSS,False,0.00437565
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,3080,GPT OSS,True,0.002568045
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,3080,Opus 4.6,False,0.1581
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,3080,Opus 4.6,True,0.347225
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A10,GPT 5.4,False,0.034643
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A10,GPT 5.4,True,0.12453
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A10,GPT OSS,False,0.00326265
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A10,Opus 4.6,False,0.139145
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A10,Opus 4.6,True,0.359095
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A100,GPT 5.4,False,0.0331205
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A100,GPT 5.4,True,0.1204965
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A100,GPT OSS,False,0.0038715
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A100,GPT OSS,True,0.002392512
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A100,Opus 4.6,False,0.138435
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,A100,Opus 4.6,True,0.3944
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,H100,GPT 5.4,False,0.034813
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,H100,GPT 5.4,True,0.1184915
cfd-cuda,_Z12compute_fluxiPiPfS0_S0_S0_P6Float3S2_S2_S2_,H100,GPT OSS,False,0.00407175
