"source","exePath","kernel_executed","eteProfilerXtime","CC","Kernel Name","traffic","dpAI","spAI","hpAI","dpPerf","spPerf","hpPerf","xtime","Block Size","Grid Size","device","SP_FLOP","DP_FLOP","HP_FLOP","INTOP","intPerf","intAI","targetName","exeArgs","runtime","kernelMangled","kernelName","kernelDemangled","kernelProfiler"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt6_kernelIfEvPKT_S2_PS0_S2_S0_",615192389006.34,0.0,0.677008157228996,0.0,0.0,416490265622.48584,0.0,30272.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",12607993.0,0.0,0.0,12352000.0,408033826638.4778,0.6632621500690782,"s3d","-s 3 -n 100","cuda","_Z12ratt6_kernelIfEvPKT_S2_PS0_S2_S0_","void ratt6_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt6_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt6_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt7_kernelIfEvPKT_S2_PS0_S2_S0_",609623188405.8,0.0,0.7233887443255972,0.0,0.0,440994552772.6387,0.0,30912.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",13632023.0,0.0,0.0,12928000.0,418219461697.7225,0.6860294517198248,"s3d","-s 3 -n 100","cuda","_Z12ratt7_kernelIfEvPKT_S2_PS0_S2_S0_","void ratt7_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt7_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt7_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt8_kernelIfEvPKT_S2_PS0_S2_S0_",609310853530.03,0.0,0.7263449258780588,0.0,0.0,442569846743.9664,0.0,30368.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",13439961.0,0.0,0.0,13440000.0,442571127502.63434,0.7263470278571398,"s3d","-s 3 -n 100","cuda","_Z12ratt8_kernelIfEvPKT_S2_PS0_S2_S0_","void ratt8_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt8_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt8_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt9_kernelIfEvPKT_S2_PS0_S2_S0_",618401486988.85,0.0,0.8476026594307291,0.0,0.0,524158744967.6667,0.0,34432.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",18047833.0,0.0,0.0,16448000.0,477695167286.2453,0.7724676886083528,"s3d","-s 3 -n 100","cuda","_Z12ratt9_kernelIfEvPKT_S2_PS0_S2_S0_","void ratt9_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt9_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt9_kernel<float>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z13ratt10_kernelIfEvPKT_PS0_S0_",500307692307.69,0.0,4.345181629706839,0.0,0.0,2173927793816.396,0.0,9568.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",20800141.0,0.0,0.0,4608000.0,481605351170.56854,0.9626183218353966,"s3d","-s 3 -n 100","cuda","_Z13ratt10_kernelIfEvPKT_PS0_S0_","void ratt10_kernel<float>(const T1 *, T1 *, T1)","void ratt10_kernel<float>(const T1 *, T1 *, T1)","void ratt10_kernel<float>(const T1 *, T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z11ratx_kernelIfEvPKT_S2_PS0_S3_S2_S0_",546732707087.96,0.0,4.795168016651916,0.0,0.0,2621675190685.706,0.0,37472.0,"(64, 1, 1)","(1000, 1, 1)","NVIDIA GeForce RTX 3080",98239412.0,0.0,0.0,26112000.0,696840307429.5474,1.274553906132851,"s3d","-s 3 -n 100","cuda","_Z11ratx_kernelIfEvPKT_S2_PS0_S3_S2_S0_","void ratx_kernel<float>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)","void ratx_kernel<float>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)","void ratx_kernel<float>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratxb_kernelIfEvPKT_S2_PS0_S3_S2_S0_",583969947407.96,0.0,3.4299824512726613,0.0,0.0,2003006671679.9216,0.0,42592.0,"(64, 1, 1)","(1000, 1, 1)","NVIDIA GeForce RTX 3080",85312060.0,0.0,0.0,23936000.0,561983471074.3801,0.9623499866197393,"s3d","-s 3 -n 100","cuda","_Z12ratxb_kernelIfEvPKT_S2_PS0_S3_S2_S0_","void ratxb_kernel<float>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)","void ratxb_kernel<float>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)","void ratxb_kernel<float>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratx2_kernelIfEvPKT_PS0_S3_",651461726384.36,0.0,0.17936805100785416,0.0,0.0,116851420167.77461,0.0,157184.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",18367173.0,0.0,0.0,26176000.0,166530944625.40714,0.25562659766623724,"s3d","-s 3 -n 100","cuda","_Z12ratx2_kernelIfEvPKT_PS0_S3_","void ratx2_kernel<float>(const T1 *, T1 *, T1 *)","void ratx2_kernel<float>(const T1 *, T1 *, T1 *)","void ratx2_kernel<float>(const T1 *, T1 *, T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratx4_kernelIfEvPKT_PS0_S3_",645400684242.3,0.0,0.19956927868488059,0.0,0.0,128802149016.9642,0.0,159008.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",20480572.0,0.0,0.0,26240000.0,165023143489.63574,0.25569099556095576,"s3d","-s 3 -n 100","cuda","_Z12ratx4_kernelIfEvPKT_PS0_S3_","void ratx4_kernel<float>(const T1 *, T1 *, T1 *)","void ratx4_kernel<float>(const T1 *, T1 *, T1 *)","void ratx4_kernel<float>(const T1 *, T1 *, T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z11qssa_kernelIfEvPT_S1_S1_",607808350444.9,0.0,0.28830055773838487,0.0,0.0,175231486431.31238,0.0,140256.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",24577267.0,0.0,0.0,35968000.0,256445357061.37347,0.42191812085777053,"s3d","-s 3 -n 100","cuda","_Z11qssa_kernelIfEvPT_S1_S1_","void qssa_kernel<float>(T1 *, T1 *, T1 *)","void qssa_kernel<float>(T1 *, T1 *, T1 *)","void qssa_kernel<float>(T1 *, T1 *, T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12qssab_kernelIfEvPT_S1_S1_",482373461744.25,0.0,0.6765946107434535,0.0,0.0,326371284581.823,0.0,59808.0,"(64, 1, 1)","(1000, 1, 1)","NVIDIA GeForce RTX 3080",19519613.0,0.0,0.0,14016000.0,234349919743.17816,0.4858267262377472,"s3d","-s 3 -n 100","cuda","_Z12qssab_kernelIfEvPT_S1_S1_","void qssab_kernel<float>(T1 *, T1 *, T1 *)","void qssab_kernel<float>(T1 *, T1 *, T1 *)","void qssab_kernel<float>(T1 *, T1 *, T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12qssa2_kernelIfEvPT_S1_PKS0_",653076887976.27,0.0,0.1425459826361349,0.0,0.0,93093486733.52641,0.0,140256.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",13056920.0,0.0,0.0,22208000.0,158339037189.13986,0.2424508355820015,"s3d","-s 3 -n 100","cuda","_Z12qssa2_kernelIfEvPT_S1_PKS0_","void qssa2_kernel<float>(T1 *, T1 *, const T1 *)","void qssa2_kernel<float>(T1 *, T1 *, const T1 *)","void qssa2_kernel<float>(T1 *, T1 *, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z13rdwdot_kernelIfEvPKT_S2_PS0_S0_S2_",674489058039.96,0.0,0.24403235865367656,0.0,0.0,164597155719.58798,0.0,67264.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",11071463.0,0.0,0.0,16448000.0,244529019980.97052,0.36253963954813845,"s3d","-s 3 -n 100","cuda","_Z13rdwdot_kernelIfEvPKT_S2_PS0_S0_S2_","void rdwdot_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z14rdwdot2_kernelIfEvPKT_S2_PS0_S0_S2_",612117154811.72,0.0,0.26429141191135835,0.0,0.0,161777307100.353,0.0,22944.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",3711818.0,0.0,0.0,5120000.0,223152022315.2022,0.36455770037002333,"s3d","-s 3 -n 100","cuda","_Z14rdwdot2_kernelIfEvPKT_S2_PS0_S0_S2_","void rdwdot2_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot2_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot2_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z14rdwdot3_kernelIfEvPKT_S2_PS0_S0_S2_",678184397163.12,0.0,0.261443025182131,0.0,0.0,177306580425.6459,0.0,81216.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",14400131.0,0.0,0.0,20800000.0,256107171000.78802,0.37763648363497804,"s3d","-s 3 -n 100","cuda","_Z14rdwdot3_kernelIfEvPKT_S2_PS0_S0_S2_","void rdwdot3_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot3_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot3_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z14rdwdot6_kernelIfEvPKT_S2_PS0_S0_S2_",641492063492.06,0.0,0.26118629149325695,0.0,0.0,167548933085.84808,0.0,36288.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",6080015.0,0.0,0.0,8448000.0,232804232804.2328,0.36291054255126304,"s3d","-s 3 -n 100","cuda","_Z14rdwdot6_kernelIfEvPKT_S2_PS0_S0_S2_","void rdwdot6_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot6_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot6_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z14rdwdot7_kernelIfEvPKT_S2_PS0_S0_S2_",655453471196.45,0.0,0.28170304889809616,0.0,0.0,184643241246.8804,0.0,43328.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",8000222.0,0.0,0.0,10368000.0,239290989660.26587,0.365077004205149,"s3d","-s 3 -n 100","cuda","_Z14rdwdot7_kernelIfEvPKT_S2_PS0_S0_S2_","void rdwdot7_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot7_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot7_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z14rdwdot8_kernelIfEvPKT_S2_PS0_S0_S2_",642199470432.48,0.0,0.2666252918298389,0.0,0.0,171226621217.02798,0.0,36256.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",6207992.0,0.0,0.0,8448000.0,233009708737.86407,0.36283073946004196,"s3d","-s 3 -n 100","cuda","_Z14rdwdot8_kernelIfEvPKT_S2_PS0_S0_S2_","void rdwdot8_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot8_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot8_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z14rdwdot9_kernelIfEvPKT_S2_PS0_S0_S2_",659665327978.58,0.0,0.24351753155798064,0.0,0.0,160640072323.7295,0.0,47808.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",7679880.0,0.0,0.0,11328000.0,236947791164.65863,0.3591939444365531,"s3d","-s 3 -n 100","cuda","_Z14rdwdot9_kernelIfEvPKT_S2_PS0_S0_S2_","void rdwdot9_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot9_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot9_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z15rdwdot10_kernelIfEvPKT_S2_PS0_S0_S2_",692296778863.55,0.0,0.2634716654194115,0.0,0.0,182400585291.67358,0.0,88416.0,"(128, 1, 1)","(500, 1, 1)","NVIDIA GeForce RTX 3080",16127130.0,0.0,0.0,22592000.0,255519363011.2197,0.36908934262365234,"s3d","-s 3 -n 100","cuda","_Z15rdwdot10_kernelIfEvPKT_S2_PS0_S0_S2_","void rdwdot10_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot10_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)","void rdwdot10_kernel<float>(const T1 *, const T1 *, T1 *, T1, const T1 *)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z11ratt_kernelIdEvPKT_PS0_S0_",132697133757.96,2.2099824600932396,0.0,0.0,293258338109.73816,0.0,0.0,401920.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,117866391.0,0.0,23330816.0,58048407643.3121,0.4374503502780443,"s3d","-s 3 -n 100","cuda","_Z11ratt_kernelIdEvPKT_PS0_S0_","void ratt_kernel<double>(const T1 *, T1 *, T1)","void ratt_kernel<double>(const T1 *, T1 *, T1)","void ratt_kernel<double>(const T1 *, T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12rdsmh_kernelIdEvPKT_PS0_S0_",74409690677.05,3.950167486375801,0.0,0.0,293930740783.7635,0.0,0.0,147936.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,43482938.0,0.0,5832704.0,39427211767.2507,0.529866626356117,"s3d","-s 3 -n 100","cuda","_Z12rdsmh_kernelIdEvPKT_PS0_S0_","void rdsmh_kernel<double>(const T1 *, T1 *, T1)","void rdsmh_kernel<double>(const T1 *, T1 *, T1)","void rdsmh_kernel<double>(const T1 *, T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z7gr_baseIdEvPKT_S2_S2_PS0_S0_S0_",575751773049.65,0.1277106637859711,0.0,0.0,73529641112.12059,0.0,0.0,36096.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,2654125.0,0.0,3866624.0,107120567375.88652,0.186053386876238,"s3d","-s 3 -n 100","cuda","_Z7gr_baseIdEvPKT_S2_S2_PS0_S0_S0_","void gr_base<double>(const T1 *, const T1 *, const T1 *, T1 *, T1, T1)","void gr_base<double>(const T1 *, const T1 *, const T1 *, T1 *, T1, T1)","void gr_base<double>(const T1 *, const T1 *, const T1 *, T1 *, T1, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt2_kernelIdEvPKT_S2_PS0_S2_S0_",354306748466.26,0.5740380496117997,0.0,0.0,203385554853.87042,0.0,0.0,41728.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,8486872.0,0.0,4620288.0,110723926380.36809,0.31250865770882186,"s3d","-s 3 -n 100","cuda","_Z12ratt2_kernelIdEvPKT_S2_PS0_S2_S0_","void ratt2_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt2_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt2_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt3_kernelIdEvPKT_S2_PS0_S2_S0_",373064935064.94,0.5400528880617297,0.0,0.0,201474795616.3825,0.0,0.0,49280.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,9928677.0,0.0,5439488.0,110379220779.22078,0.29587133607184735,"s3d","-s 3 -n 100","cuda","_Z12ratt3_kernelIdEvPKT_S2_PS0_S2_S0_","void ratt3_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt3_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt3_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt4_kernelIdEvPKT_S2_PS0_S2_S0_",364559946416.61,0.5644131981094628,0.0,0.0,205762445259.61322,0.0,0.0,47776.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,9830506.0,0.0,5439488.0,113853985264.56798,0.3123052501616798,"s3d","-s 3 -n 100","cuda","_Z12ratt4_kernelIdEvPKT_S2_PS0_S2_S0_","void ratt4_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt4_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt4_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt5_kernelIdEvPKT_S2_PS0_S2_S0_",374121477770.82,0.5535764373519465,0.0,0.0,207104834801.21597,0.0,0.0,51104.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,10583885.0,0.0,5996544.0,117340012523.48152,0.31364147608590887,"s3d","-s 3 -n 100","cuda","_Z12ratt5_kernelIdEvPKT_S2_PS0_S2_S0_","void ratt5_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt5_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt5_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt6_kernelIdEvPKT_S2_PS0_S2_S0_",381347798340.78,0.5278032394102145,0.0,0.0,201276603306.21692,0.0,0.0,50144.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,10092813.0,0.0,5668864.0,113051691129.54689,0.29645297972461776,"s3d","-s 3 -n 100","cuda","_Z12ratt6_kernelIdEvPKT_S2_PS0_S2_S0_","void ratt6_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt6_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt6_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt7_kernelIdEvPKT_S2_PS0_S2_S0_",396926976463.49,0.5324853645601619,0.0,0.0,211357805765.9243,0.0,0.0,53024.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,11207036.0,0.0,5996544.0,113091128545.56425,0.28491671075918057,"s3d","-s 3 -n 100","cuda","_Z12ratt7_kernelIdEvPKT_S2_PS0_S2_S0_","void ratt7_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt7_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt7_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt8_kernelIdEvPKT_S2_PS0_S2_S0_",354501783590.96,0.5924837489824255,0.0,0.0,210036545762.9285,0.0,0.0,53824.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,11305007.0,0.0,5996544.0,111410225921.52199,0.31427268092414473,"s3d","-s 3 -n 100","cuda","_Z12ratt8_kernelIdEvPKT_S2_PS0_S2_S0_","void ratt8_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt8_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt8_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratt9_kernelIdEvPKT_S2_PS0_S2_S0_",340175572519.08,0.6247342967710594,0.0,0.0,212519347076.4,0.0,0.0,67072.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,14254097.0,0.0,7012352.0,104549618320.61069,0.3073401700962718,"s3d","-s 3 -n 100","cuda","_Z12ratt9_kernelIdEvPKT_S2_PS0_S2_S0_","void ratt9_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt9_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)","void ratt9_kernel<double>(const T1 *, const T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z13ratt10_kernelIdEvPKT_PS0_S0_",57648106904.23,4.931928233362923,0.0,0.0,284316326040.896,0.0,0.0,86208.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,24510341.0,0.0,3440640.0,39910913140.311806,0.6923195796631318,"s3d","-s 3 -n 100","cuda","_Z13ratt10_kernelIdEvPKT_PS0_S0_","void ratt10_kernel<double>(const T1 *, T1 *, T1)","void ratt10_kernel<double>(const T1 *, T1 *, T1)","void ratt10_kernel<double>(const T1 *, T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z11ratx_kernelIdEvPKT_S2_PS0_S3_S2_S0_",52453430982.33,4.826711233813262,0.0,0.0,253177564574.46082,0.0,0.0,401984.0,"(64, 1, 1)","(512, 1, 1)","NVIDIA GeForce RTX 3080",0.0,101773330.0,0.0,26738688.0,66516796688.42541,1.2681114551083024,"s3d","-s 3 -n 100","cuda","_Z11ratx_kernelIdEvPKT_S2_PS0_S3_S2_S0_","void ratx_kernel<double>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)","void ratx_kernel<double>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)","void ratx_kernel<double>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratxb_kernelIdEvPKT_S2_PS0_S3_S2_S0_",73417893961.71,3.349584642280908,0.0,0.0,245919450082.75204,0.0,0.0,347648.0,"(64, 1, 1)","(512, 1, 1)","NVIDIA GeForce RTX 3080",0.0,85493404.0,0.0,22216704.0,63905743740.79528,0.87043825820071,"s3d","-s 3 -n 100","cuda","_Z12ratxb_kernelIdEvPKT_S2_PS0_S3_S2_S0_","void ratxb_kernel<double>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)","void ratxb_kernel<double>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)","void ratxb_kernel<double>(const T1 *, const T1 *, T1 *, T1 *, const T1 *, T1)"
"s3d-cuda","/home/gbolet/gpuFLOPBench-updated/build/bin/cuda/s3d","normal",12.96769981899888,8.6,"_Z12ratx2_kernelIdEvPKT_PS0_S3_",652800956365.81,0.08969509568454773,0.0,0.0,58553044244.1956,0.0,0.0,160608.0,"(128, 1, 1)","(256, 1, 1)","NVIDIA GeForce RTX 3080",0.0,9404087.0,0.0,13467648.0,83854154213.98685,0.12845286667594508,"s3d","-s 3 -n 100","cuda","_Z12ratx2_kernelIdEvPKT_PS0_S3_","void ratx2_kernel<double>(const T1 *, T1 *, T1 *)","void ratx2_kernel<double>(const T1 *, T1 *, T1 *)","void ratx2_kernel<double>(const T1 *, T1 *, T1 *)"
