Kernel Name,device,codenmae,exeArgs,source,sample,model_type,Demangled Name,lines_of_code,opcode_IMAD,opcode_MOV,opcode_BRA,opcode_ISETP,opcode_IADD3,opcode_LDG,opcode_LEA,opcode_FSETP,opcode_BSSY,opcode_BSYNC,opcode_SHF,opcode_LDS,opcode_STG,opcode_SEL,opcode_BREAK,opcode_NOP,opcode_FSEL,opcode_STS,opcode_BAR,opcode_S2R,opcode_PRMT,opcode_EXIT,opcode_LOP3,opcode_FMUL,opcode_IMNMX,opcode_CALL,opcode_ULDC,opcode_FADD,opcode_HFMA2,opcode_LDC,opcode_UMOV,opcode_UIADD3,opcode_S2UR,opcode_ULEA,opcode_UIMAD,opcode_R2UR,opcode_UISETP,opcode_USHF,opcode_VIADD,opcode_USEL,opcode_PLOP3,opcode_FFMA,opcode_F2I,opcode_FCHK,opcode_FRND,opcode_P2R,opcode_I2FP,opcode_I2F,opcode_ULOP3,opcode_YIELD,opcode_WARPSYNC,opcode_DADD,opcode_MUFU,opcode_VIADDMNMX,opcode_SHFL,opcode_ATOMG,opcode_VOTE,opcode_ENDCOLLECTIVE,opcode_DFMA,opcode_DMUL,opcode_CS2R,opcode_ATOMS,opcode_REDUX,opcode_UFLO,opcode_VOTEU,opcode_IABS,opcode_HMMA,opcode_DSETP,opcode_R2P,opcode_F2F,opcode_LD,opcode_ST,opcode_LDL,opcode_STL,opcode_BMOV,opcode_RET,opcode_VIMNMX,opcode_FMNMX,opcode_VIMNMX3,opcode_UP2UR,opcode_POPC,opcode_UPRMT,opcode_FLO,opcode_FSET,opcode_HADD2,opcode_F2FP,opcode_HMUL2,opcode_HSET2,opcode_BRX,opcode_DEPBAR,opcode_VABSDIFF4,opcode_BREV,opcode_UBREV,opcode_HMNMX2,opcode_HSETP2,opcode_UPLOP3,opcode_CCTL,opcode_ERRBAR,opcode_MEMBAR,opcode_CGAERRBAR,opcode_B2R,opcode_UPOPC,opcode_SGXT,opcode_MATCH,opcode_ATOM,opcode_QSPC,opcode_NANOSLEEP,opcode_USGXT,opcode_BRXU,opcode_F2IP
_Z24ldpc_cnp_kernel_1st_iterPKfPfS1_PKcPK9h_element_l29,3080,ldpc,nan,ldpc-omp,1,omp,Z24ldpc_cnp_kernel_1st_iterPKfPfS1_PKcPK9h_element:l29,560,136.0,42.0,35,34.0,48.0,26.0,,18.0,6.0,6.0,18.0,5.0,12.0,11.0,,12,12.0,26.0,10.0,3.0,30.0,3.0,31.0,14.0,,,2.0,6.0,,,1.0,1.0,,,,,,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z17lebesgue_functioniPdiS__l15,3080,lebesgue,1000000 2,lebesgue-omp,1,omp,Z17lebesgue_functioniPdiS_:l15,1000,110.0,116.0,53,68.0,35.0,17.0,,10.0,18.0,18.0,10.0,13.0,8.0,7.0,,12,164.0,8.0,12.0,4.0,,2.0,14.0,,3.0,22.0,3.0,,,,2.0,5.0,,,,,,,,,8.0,5.0,,,,9.0,,,2.0,1.0,3.0,11.0,5.0,,14.0,3.0,,,35.0,10.0,2.0,,,1.0,1.0,,,80.0,,,67.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,1.0,,,,,,,
main_l277,3080,libor,100,libor-omp,1,omp,omp_offloading_10305_2b82300_main:l277,600,53.0,83.0,41,35.0,52.0,9.0,4.0,4.0,22.0,22.0,5.0,1.0,1.0,3.0,,15,1.0,5.0,8.0,2.0,,2.0,10.0,19.0,1.0,12.0,4.0,10.0,,,1.0,4.0,,,,,,2.0,,,,90.0,,10.0,,7.0,,,,,1.0,,15.0,,,,,,,,,,,,,,,,,,,,18.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
main_l320,3080,libor,100,libor-omp,1,omp,omp_offloading_10305_2b82300_main:l320,1424,84.0,140.0,83,60.0,98.0,10.0,21.0,4.0,50.0,50.0,2.0,1.0,2.0,3.0,,8,1.0,5.0,8.0,2.0,,2.0,3.0,89.0,2.0,24.0,10.0,10.0,,,1.0,17.0,,5.0,5.0,16.0,7.0,2.0,,,12.0,154.0,,22.0,,8.0,,,9.0,,1.0,,24.0,,,,,,,,2.0,,,,,,,,,,,,173.0,190.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
main_l1,3080,lid-driven-cavity,nan,lid-driven-cavity-omp,1,omp,omp_offloading_10305_2b82315_main:l1,328,59.0,24.0,16,23.0,21.0,18.0,5.0,4.0,5.0,5.0,7.0,8.0,2.0,6.0,,11,,29.0,10.0,2.0,,3.0,3.0,,1.0,5.0,3.0,,,,1.0,2.0,,,,,,,,,,2.0,,,,2.0,,,1.0,,2.0,14.0,2.0,,,,,,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
main_l1,3080,lid-driven-cavity,nan,lid-driven-cavity-omp,1,omp,omp_offloading_10305_2b82316_main:l1,992,100.0,71.0,104,91.0,41.0,18.0,6.0,8.0,4.0,4.0,8.0,150.0,2.0,20.0,,9,,53.0,42.0,3.0,,3.0,5.0,,,21.0,3.0,,,,10.0,17.0,,,,,,,,,,4.0,,,,3.0,,,1.0,,17.0,42.0,4.0,,,,,,38.0,22.0,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,2.0,,,,,,,
main_l1,3080,lid-driven-cavity,nan,lid-driven-cavity-omp,1,omp,omp_offloading_10305_2b82317_main:l1,464,87.0,27.0,19,25.0,51.0,22.0,16.0,4.0,7.0,7.0,20.0,8.0,4.0,6.0,,11,,29.0,10.0,2.0,,3.0,3.0,,1.0,5.0,3.0,,,,1.0,2.0,,,,,,,,,,2.0,,,,2.0,,,1.0,,2.0,32.0,2.0,,,,,,32.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1,3080,lid-driven-cavity,nan,lid-driven-cavity-omp,1,omp,omp_offloading_10305_2b8231c_main:l1,328,59.0,24.0,16,23.0,21.0,18.0,5.0,4.0,5.0,5.0,7.0,8.0,2.0,6.0,,9,,29.0,10.0,2.0,,3.0,5.0,,1.0,5.0,3.0,,,,1.0,2.0,,,,,,,,,,2.0,,,,2.0,,,1.0,,2.0,14.0,2.0,,,,,,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,
main_l1,3080,lid-driven-cavity,nan,lid-driven-cavity-omp,1,omp,omp_offloading_10305_2b8231e_main:l1,184,25.0,14.0,14,23.0,5.0,8.0,1.0,,3.0,3.0,,8.0,8.0,6.0,,13,,25.0,10.0,2.0,,3.0,1.0,,,2.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1,3080,lid-driven-cavity,nan,lid-driven-cavity-omp,1,omp,omp_offloading_10305_2b8231f_main:l1,176,21.0,14.0,14,23.0,5.0,8.0,1.0,,3.0,3.0,,8.0,8.0,6.0,,9,,25.0,10.0,2.0,,3.0,1.0,,,2.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1,3080,lid-driven-cavity,nan,lid-driven-cavity-omp,1,omp,omp_offloading_10305_2b82320_main:l1,656,26.0,37.0,91,91.0,9.0,2.0,,,,,4.0,146.0,2.0,21.0,,12,,45.0,42.0,3.0,,3.0,3.0,,,13.0,3.0,,,,8.0,9.0,,,,,,,,,,,,,,3.0,,,1.0,,14.0,14.0,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,16.0,,,,,,,,,,,
_Z4testiifPfS_S_ffS_S_S__l65,3080,lif,1000 1000 400,lif-omp,1,omp,Z4testiifPfS_S_ffS_S_S_:l65,208,19.0,20.0,9,19.0,9.0,5.0,3.0,7.0,3.0,3.0,1.0,1.0,3.0,3.0,,8,6.0,3.0,7.0,2.0,,3.0,4.0,7.0,2.0,3.0,4.0,11.0,,,,1.0,,,,,,,,,,22.0,1.0,2.0,1.0,5.0,,1.0,,,2.0,,5.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z16delete_hashtableP8KeyValuePKS_j_l77,3080,linearprobing,16 8,linearprobing-omp,1,omp,Z16delete_hashtableP8KeyValuePKS_j:l77,104,16.0,4.0,7,11.0,3.0,3.0,3.0,,4.0,4.0,4.0,1.0,1.0,3.0,2.0,15,,3.0,7.0,2.0,,3.0,5.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z16insert_hashtableP8KeyValuePKS_j_l32,3080,linearprobing,16 8,linearprobing-omp,1,omp,Z16insert_hashtableP8KeyValuePKS_j:l32,88,13.0,2.0,5,10.0,3.0,2.0,1.0,,2.0,2.0,4.0,1.0,1.0,3.0,,13,,3.0,7.0,2.0,,3.0,5.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z11log2_approxRSt6vectorIfSaIfEES2_RS_IiSaIiEEiii_l75,3080,log2,../log2-cuda/log2_parameters.config,log2-omp,1,omp,Z11log2_approxRSt6vectorIfSaIfEES2_RS_IiSaIiEEiii:l75,144,12.0,16.0,12,16.0,4.0,1.0,2.0,4.0,5.0,5.0,4.0,1.0,1.0,3.0,,14,,3.0,7.0,2.0,,3.0,3.0,2.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,7.0,1.0,1.0,,1.0,1.0,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l121,3080,lombscargle,100,lombscargle-omp,1,omp,omp_offloading_10305_2b8250c_main:l121,368,35.0,38.0,15,20.0,12.0,5.0,7.0,8.0,10.0,10.0,14.0,1.0,1.0,3.0,,12,15.0,3.0,7.0,2.0,,2.0,15.0,20.0,2.0,5.0,1.0,6.0,,,,,,,,,,,,,,64.0,2.0,4.0,,2.0,2.0,2.0,,,1.0,,4.0,,,,,,,2.0,2.0,,,,,,,,2.0,2.0,,,6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z19tausworthe_lookbackjPKjPfS1_PKfS3_S3_S3_S3_S3_S3__l102,3080,loopback,0 100,loopback-omp,1,omp,Z19tausworthe_lookbackjPKjPfS1_PKfS3_S3_S3_S3_S3_S3_:l102,720,61.0,43.0,23,23.0,34.0,13.0,9.0,6.0,13.0,13.0,18.0,67.0,2.0,2.0,,11,12.0,9.0,8.0,2.0,,1.0,34.0,22.0,,6.0,1.0,138.0,,,2.0,,,,,,,,,,4.0,42.0,1.0,2.0,,3.0,5.0,2.0,,,2.0,,4.0,,,,,,,2.0,,,,,,,,,1.0,2.0,,,6.0,4.0,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l122,3080,lud,-s 8192,lud-omp,1,omp,omp_offloading_10305_2b825d4_main:l122,672,64.0,8.0,24,25.0,76.0,16.0,24.0,,2.0,2.0,6.0,153.0,15.0,2.0,,9,,89.0,12.0,1.0,2.0,1.0,7.0,,,3.0,1.0,,,,11.0,26.0,,,,,,8.0,,,8.0,71.0,,1.0,,2.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l243,3080,lud,-s 8192,lud-omp,1,omp,omp_offloading_10305_2b825d4_main:l243,160,26.0,4.0,1,8.0,14.0,3.0,8.0,,,,5.0,23.0,1.0,2.0,,9,,8.0,10.0,2.0,,1.0,5.0,,,1.0,2.0,1.0,,,,,,,,,,2.0,,,,16.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1241,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1241,88,19.0,4.0,4,8.0,10.0,2.0,,,1.0,1.0,2.0,1.0,3.0,3.0,,9,,3.0,8.0,2.0,,3.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1310,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1310,168,29.0,4.0,9,12.0,18.0,22.0,1.0,,3.0,3.0,4.0,1.0,3.0,3.0,,10,,3.0,8.0,2.0,,3.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1351,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1351,408,45.0,7.0,4,8.0,10.0,35.0,1.0,,1.0,1.0,2.0,1.0,50.0,3.0,,13,,3.0,8.0,2.0,,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,120.0,49.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1459,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1459,784,55.0,18.0,6,11.0,15.0,115.0,2.0,3.0,3.0,3.0,2.0,1.0,24.0,5.0,,12,2.0,3.0,8.0,2.0,,3.0,4.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,5.0,,,,,,354.0,111.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1645,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1645,168,29.0,4.0,9,12.0,18.0,22.0,1.0,,3.0,3.0,4.0,1.0,3.0,3.0,,10,,3.0,8.0,2.0,,3.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1679,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1679,136,28.0,10.0,5,10.0,18.0,4.0,,1.0,2.0,2.0,3.0,1.0,3.0,3.0,,12,,3.0,8.0,2.0,,3.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1697,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1697,96,18.0,5.0,4,11.0,9.0,3.0,,,1.0,1.0,2.0,1.0,3.0,3.0,,15,,3.0,8.0,2.0,,3.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1708,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1708,120,27.0,7.0,4,8.0,11.0,6.0,,,1.0,1.0,3.0,1.0,3.0,3.0,,12,6.0,3.0,8.0,2.0,,3.0,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1731,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1731,112,24.0,7.0,4,8.0,14.0,6.0,,,1.0,1.0,3.0,1.0,3.0,3.0,,13,,3.0,8.0,2.0,,3.0,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1761,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1761,688,85.0,24.0,8,11.0,37.0,66.0,,5.0,5.0,5.0,2.0,1.0,6.0,4.0,,15,11.0,3.0,8.0,2.0,,3.0,2.0,,2.0,5.0,2.0,,,,,,,,,,,1.0,,,,2.0,,,,1.0,,,,,1.0,165.0,4.0,,,,,,125.0,70.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1859,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1859,136,26.0,10.0,5,10.0,8.0,7.0,,2.0,2.0,2.0,2.0,1.0,5.0,3.0,,14,,3.0,8.0,2.0,,3.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,5.0,1.0,,,,,,7.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l1908,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l1908,592,99.0,37.0,11,13.0,41.0,58.0,,7.0,8.0,8.0,2.0,1.0,6.0,3.0,,14,,3.0,8.0,2.0,,3.0,1.0,,2.0,8.0,2.0,,,,,,,,,,,1.0,,,,3.0,,,,1.0,,,,,1.0,124.0,7.0,,,,,,62.0,55.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l2056,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l2056,488,69.0,48.0,33,28.0,41.0,23.0,,5.0,18.0,18.0,9.0,1.0,2.0,3.0,12.0,11,30.0,3.0,8.0,2.0,,3.0,4.0,,2.0,5.0,4.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,9.0,4.0,,,,,,29.0,29.0,8.0,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
main_l2239,3080,lulesh,-i 100 -s 128 -r 11 -b 1 -c 1,lulesh-omp,1,omp,omp_offloading_10305_2b82601_main:l2239,648,77.0,53.0,25,36.0,40.0,9.0,1.0,13.0,18.0,18.0,2.0,1.0,7.0,3.0,,15,80.0,3.0,8.0,2.0,,3.0,6.0,,2.0,14.0,1.0,,,,,,,,,,,,,,6.0,5.0,,,,9.0,,,,,1.0,13.0,13.0,,,,,,91.0,41.0,1.0,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_ZN14MandelParallel8EvaluateEv_l182,3080,mandelbrot,1000,mandelbrot-omp,1,omp,ZN14MandelParallel8EvaluateEv:l182,200,35.0,21.0,11,24.0,13.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,7.0,,13,,3.0,7.0,1.0,,3.0,3.0,1.0,1.0,3.0,2.0,2.0,,,2.0,2.0,1.0,,1.0,,,,,,,15.0,1.0,2.0,,1.0,4.0,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z15lowerMaskKernelIiEviiiPKT_S0_PS0__l113,3080,mask,512 512 512 100,mask-omp,1,omp,Z15lowerMaskKernelIiEviiiPKT_S0_PS0_:l113,168,46.0,5.0,5,25.0,10.0,1.0,4.0,,1.0,1.0,2.0,2.0,1.0,5.0,,14,,6.0,7.0,1.0,,3.0,5.0,,2.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,3.0,,,,,3.0,,,,,3.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z15upperMaskKernelIiEviiiPKT_S0_PS0__l87,3080,mask,512 512 512 100,mask-omp,1,omp,Z15upperMaskKernelIiEviiiPKT_S0_PS0_:l87,168,46.0,5.0,5,25.0,10.0,1.0,4.0,,1.0,1.0,2.0,2.0,1.0,5.0,,14,,6.0,7.0,1.0,,3.0,5.0,,2.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,3.0,,,,,3.0,,,,,3.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0__l55,3080,mask,512 512 512 100,mask-omp,1,omp,Z16windowMaskKernelIiEviiiPKT_PKiiS0_PS0_:l55,168,48.0,4.0,5,26.0,12.0,2.0,4.0,,1.0,1.0,2.0,2.0,1.0,5.0,,9,,6.0,7.0,1.0,,3.0,5.0,,2.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,3.0,,,,,3.0,,,,,3.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0__l24,3080,mask,512 512 512 100,mask-omp,1,omp,Z18sequenceMaskKernelIiEviiiPKT_PKiS0_PS0_:l24,168,47.0,5.0,5,25.0,10.0,2.0,4.0,,1.0,1.0,2.0,2.0,1.0,5.0,,12,,6.0,7.0,1.0,,3.0,5.0,,2.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,3.0,,,,,3.0,,,,,3.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0__l165,3080,mask,512 512 512 100,mask-omp,1,omp,Z19lowerDiagMaskKernelIiEviiiPKT_S0_PS0_:l165,168,46.0,5.0,5,25.0,10.0,1.0,4.0,,1.0,1.0,2.0,2.0,1.0,5.0,,14,,6.0,7.0,1.0,,3.0,5.0,,2.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,3.0,,,,,3.0,,,,,3.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0__l139,3080,mask,512 512 512 100,mask-omp,1,omp,Z19upperDiagMaskKernelIiEviiiPKT_S0_PS0_:l139,168,46.0,5.0,5,25.0,10.0,1.0,4.0,,1.0,1.0,2.0,2.0,1.0,5.0,,14,,6.0,7.0,1.0,,3.0,5.0,,2.0,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,3.0,,,,,3.0,,,,,3.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z14matern_kernel2ifPKfS0_S0_Pf_l53,3080,matern,300 100,matern-omp,1,omp,Z14matern_kernel2ifPKfS0_S0_Pf:l53,216,15.0,17.0,8,11.0,5.0,7.0,2.0,1.0,5.0,5.0,7.0,20.0,1.0,2.0,,13,1.0,18.0,11.0,2.0,,1.0,1.0,10.0,,3.0,1.0,16.0,,,,,,,,,,,,,,22.0,,3.0,,2.0,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z22rotate_matrix_parallelPfii_l13,3080,matrix-rotate,5000 100,matrix-rotate-omp,1,omp,Z22rotate_matrix_parallelPfii:l13,112,27.0,7.0,6,10.0,13.0,4.0,3.0,,2.0,2.0,1.0,1.0,4.0,3.0,,8,,3.0,7.0,1.0,,3.0,2.0,,2.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z4Add1IfEvPT_iiS0__l78,3080,maxFlops,5000,maxFlops-omp,1,omp,Z4Add1IfEvPT_iiS0_:l78,312,7.0,4.0,6,10.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,12,,3.0,7.0,2.0,,3.0,1.0,,2.0,1.0,1.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z4Add4IfEvPT_iiS0__l110,3080,maxFlops,5000,maxFlops-omp,1,omp,Z4Add4IfEvPT_iiS0_:l110,320,7.0,4.0,6,10.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,14,,3.0,7.0,2.0,,3.0,1.0,,2.0,1.0,1.0,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_l59,3080,maxpool3d,2048 2048 96 100,maxpool3d-omp,1,omp,omp_offloading_10305_2b82707_main:l59,408,77.0,24.0,20,41.0,30.0,65.0,1.0,,9.0,9.0,4.0,1.0,1.0,7.0,,10,,3.0,7.0,1.0,,3.0,6.0,,2.0,4.0,1.0,,,,,,1.0,,1.0,,,,,,4.0,,2.0,,,4.0,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z2mdPK7double4PS_PKiiiddd_l23,3080,md,3 1000,md-omp,1,omp,Z2mdPK7double4PS_PKiiiddd:l23,144,11.0,12.0,8,14.0,5.0,5.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,,14,,3.0,7.0,2.0,,3.0,2.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,1.0,3.0,1.0,,,,,,11.0,5.0,7.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_Z21FindKeyWithDigest_GPUPKjiiPiPhPj_l378,3080,md5hash,1 4,md5hash-omp,1,omp,Z21FindKeyWithDigest_GPUPKjiiPiPhPj:l378,1200,191.0,51.0,49,115.0,252.0,,126.0,,14.0,14.0,9.0,20.0,26.0,32.0,,15,,14.0,8.0,5.0,2.0,3.0,158.0,,3.0,8.0,6.0,,,2.0,2.0,2.0,,4.0,,2.0,3.0,4.0,,,4.0,,2.0,,,2.0,,2.0,,1.0,1.0,,2.0,,,,,,,,2.0,3.0,,,,,,,,,19.0,16.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,2.0,
